,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR
0,2017,1,1,1,-9,-12,10297,0,0,-9999,0,-9999
1,2017,1,1,2,-10,-11,10292,0,0,-9999,0,-9999
2,2017,1,1,3,-12,-13,10288,330,10,-9999,-9999,-9999
3,2017,1,1,4,-11,-12,10285,0,0,-9999,0,-9999
4,2017,1,1,5,-7,-8,10280,70,10,-9999,0,-9999
5,2017,1,1,6,-6,-9,10275,30,10,-9999,-9999,-9999
6,2017,1,1,7,-5,-8,10274,0,0,-9999,0,-9999
7,2017,1,1,8,-3,-6,10271,0,0,-9999,0,-9999
8,2017,1,1,9,3,2,10267,0,0,-9999,-9999,-9999
9,2017,1,1,10,10,9,10266,0,0,-9999,0,-9999
10,2017,1,1,11,16,13,10262,320,5,-9999,0,-9999
11,2017,1,1,12,20,17,10255,320,5,-9999,-9999,0
12,2017,1,1,13,19,12,10247,230,15,-9999,0,-9999
13,2017,1,1,14,21,11,10242,180,10,-9999,0,-9999
14,2017,1,1,15,24,9,10239,120,21,-9999,-9999,-9999
15,2017,1,1,16,22,9,10239,140,21,-9999,0,-9999
16,2017,1,1,17,21,11,10240,110,26,-9999,0,-9999
17,2017,1,1,18,23,7,10239,110,15,-9999,-9999,-9999
18,2017,1,1,19,24,8,10238,0,0,-9999,0,-9999
19,2017,1,1,20,25,9,10239,10,5,-9999,0,-9999
20,2017,1,1,21,27,11,10238,80,15,-9999,-9999,-9999
21,2017,1,1,22,28,10,10235,130,10,-9999,0,-9999
22,2017,1,1,23,30,10,10235,70,10,-9999,0,-9999
23,2017,1,2,0,30,9,10234,100,15,-9999,-9999,0
24,2017,1,2,1,27,9,10235,130,26,-9999,0,-9999
25,2017,1,2,2,12,-1,10236,130,21,-9999,0,-9999
26,2017,1,2,3,1,-8,10237,0,0,-9999,-9999,-9999
27,2017,1,2,4,-13,-21,10234,140,5,-9999,0,-9999
28,2017,1,2,5,-17,-24,10233,150,5,-9999,0,-9999
29,2017,1,2,6,-10,-14,10236,0,0,-9999,-9999,-9999
30,2017,1,2,7,-5,-9,10242,0,0,-9999,0,-9999
31,2017,1,2,8,-5,-9,10243,0,0,-9999,0,-9999
32,2017,1,2,9,-3,-6,10250,320,5,-9999,-9999,-9999
33,2017,1,2,10,4,1,10251,0,0,-9999,0,-9999
34,2017,1,2,11,9,2,10247,0,0,-9999,0,-9999
35,2017,1,2,12,16,1,10241,320,5,-9999,-9999,0
36,2017,1,2,13,25,9,10244,320,15,-9999,0,-9999
37,2017,1,2,14,30,12,10242,0,0,-9999,0,-9999
38,2017,1,2,15,32,9,10236,0,0,-9999,-9999,-9999
39,2017,1,2,16,22,4,10237,0,0,-9999,0,-9999
40,2017,1,2,17,8,-2,10242,150,10,-9999,0,-9999
41,2017,1,2,18,-9,-15,10243,150,10,-9999,-9999,-9999
42,2017,1,2,19,-17,-24,10248,130,15,-9999,0,-9999
43,2017,1,2,20,-23,-30,10252,140,5,-9999,0,-9999
44,2017,1,2,21,-16,-19,10252,0,0,-9999,-9999,-9999
45,2017,1,2,22,-18,-21,10252,110,5,-9999,0,-9999
46,2017,1,2,23,-20,-23,10256,0,0,-9999,0,-9999
47,2017,1,3,0,-25,-29,10257,0,0,-9999,-9999,0
48,2017,1,3,1,-29,-34,10259,0,0,-9999,0,-9999
49,2017,1,3,2,-34,-39,10264,0,0,-9999,0,-9999
50,2017,1,3,3,-38,-43,10266,0,0,-9999,-9999,-9999
51,2017,1,3,4,-39,-44,10264,0,0,-9999,0,-9999
52,2017,1,3,5,-47,-54,10265,0,0,-9999,0,-9999
53,2017,1,3,6,-55,-66,10269,0,0,-9999,-9999,-9999
54,2017,1,3,7,-56,-64,10273,0,0,-9999,0,-9999
55,2017,1,3,8,-54,-61,10276,150,10,-9999,0,-9999
56,2017,1,3,9,-27,-30,10280,140,5,-9999,-9999,-9999
57,2017,1,3,10,-9,-13,10286,0,0,-9999,0,-9999
